pid, patent #, year,  tech area, title, city, state, country, url, status, cpc_class,cpc1,cpc2,cpc3
pat0626,0,2010,Solar Mounting/Rack,MOUNTING SYSTEM SUPPORTING SLIDABLE INSTALLATION OF A PLURALITY OF SOLAR PANELS AS A UNIT ,Stamford  CT,CT,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110067691%22.PGNR.&OS=DN/20110067691&RS=DN/20110067691,valid,H01L 31/0422 20130101; Y02E 10/50 20130101,Y02E,H01L,
pat0627,0,2010,Solar Mounting/Rack,METHOD OF INSTALLING A PHOTOVOLTAIC STRUCTURE AND METHODS OF MANUFACTURING A PHOTOVOLTAIC STRUCTURE MOUNTING SYSTEM HAVING A SLIDER CLIP ,Brick  NJ,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110072631%22.PGNR.&OS=DN/20110072631&RS=DN/20110072631,valid,F24J 2/5232 20130101; F24J 2/5252 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/40 20130101; Y02E 10/50 20130101,Y02E,F24J,Y02B
pat0628,0,2010,Solar Mounting/Rack,METHODS OF MANUFACTURING A SLIDER CLIP FOR HOLDING A PHOTOVOLTAIC STRUCTURE,Brick  NJ,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110078892%22.PGNR.&OS=DN/20110078892&RS=DN/20110078892,valid,F24J 2/5232 20130101; F24J 2/5252 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/40 20130101; Y02E 10/50 20130101,Y02E,F24J,Y02B
pat0629,0,2010,Solar Mounting/Rack,SLIDER CLIP AND PHOTOVOLTAIC STRUCTURE MOUNTING SYSTEM,Brick  NJ,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110073733%22.PGNR.&OS=DN/20110073733&RS=DN/20110073733,valid,F24J 2/5232 20130101; F24J 2/5252 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/40 20130101; Y02E 10/50 20130101,Y02E,F24J,Y02B
pat0630,0,2010,Solar Mounting/Rack,SLIDER CLIP AND PHOTOVOLTAIC STRUCTURE MOUNTING SYSTEM,Brick  NJ,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110079694%22.PGNR.&OS=DN/20110079694&RS=DN/20110079694,valid,F24J 2/5232 20130101; F24J 2/5252 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/40 20130101; Y02E 10/50 20130101,Y02E,F24J,Y02B
pat0631,0,2010,Solar Mounting/Rack,OPTIMIZED BUILDING INTEGRATED HYBRID ROOFING SYSTEM,Boston  MA,MA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120159878%22.PGNR.&OS=DN/20120159878&RS=DN/20120159878,valid,H01L 31/02021 20130101; H01L 31/058 20130101; Y02B 10/20 20130101,H01L,Y02B,
pat0632,0,2009,Solar Mounting/Rack,SOLAR ENERGY ASSEMBLIES,Essex  GB,Great Britain,Great Britain,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110100429%22.PGNR.&OS=DN/20110100429&RS=DN/20110100429,valid,F24J 2/085 20130101; F24J 2/461 20130101; F24J 2/4638 20130101; F24J 2/523 20130101; F24J 2/5245 20130101; F24J 2/5256 20130101; F24J 2/5424 20130101; F24J 2002/5441 20130101; H01L 31/0422 20130101; H01L 31/052 20130101; H01L 31/0524 20130101; Y02E 10/43 20130101; Y02E 10/47 20130101; Y02E 10/52 20130101,F24J,Y02E,H01L
pat0633,0,2011,Solar Mounting/Rack,INTEGRATED SOLAR ENERGY SYSTEM ,Westport  CT,CT,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120216853%22.PGNR.&OS=DN/20120216853&RS=DN/20120216853,no CPC,,,,
pat0634,0,2011,Solar Mounting/Rack,Methods and Apparatus for Mounting Solar Panels,Goodyear  AZ,AZ,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110248137%22.PGNR.&OS=DN/20110248137&RS=DN/20110248137,valid,E02D 31/00 20130101; E04D 5/10 20130101; F24J 2/5209 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; H02S 20/00 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,Y02E,H01L,Y02E
pat0635,0,2011,Solar Mounting/Rack,SYSTEMS AND METHODS OF INSTALLING PHOTOVOLTAIC MODULES,Santa Rosa  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=124&f=G&l=50&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&co1=AND&p=3&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,valid,F24J 2/5205 20130101; F24J 2/5232 20130101; F24J 2/526 20130101; F24J 2002/5277 20130101; Y02B 10/12 20130101,F24J,Y02B,
pat0636,0,2011,Solar Mounting/Rack,Unitized photovoltaic assembly,Pomona  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120234377%22.PGNR.&OS=DN/20120234377&RS=DN/20120234377,no CPC,,,,
pat0637,0,2011,Solar Mounting/Rack,SOLAR ARRAY SUPPORT STRUCTURE  MOUNTING RAIL AND METHOD OF INSTALLATION THEREOF,Ballston Lake  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120073219%22.PGNR.&OS=DN/20120073219&RS=DN/20120073219,valid,E04B 2001/2415 20130101; E04B 2001/2418 20130101; E04B 2001/2457 20130101; F24J 2/5207 20130101; F24J 2/5232 20130101; F24J 2/5258 20130101; F24J 2/526 20130101,F24J,E04B,
pat0638,0,2011,Solar Mounting/Rack,SOLAR PANEL RACKING ASSEMBLY AND SYSTEM,Saddlebrook  NJ,NJ,USA,http://www.google.com/patents?id=zVcQAgAAEBAJ&zoom=4&dq=solar%20rack!&pg=PA15#v=onepage&q=solar%20rack!&f=false,invalid url,,,,
pat0639,0,2011,Solar Mounting/Rack,FOLDING MOUNT FOR PHOTOVOLTAIC MODULES ,Mendham  NJ,NJ,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120031862%22.PGNR.&OS=DN/20120031862&RS=DN/20120031862,valid,F24J 2/5205 20130101; F24J 2/5232 20130101; F24J 2/526 20130101; F24J 2002/5277 20130101; Y02B 10/12 20130101,F24J,Y02B,
pat0640,0,2011,Solar Mounting/Rack,SOLAR POWERED ELECTRICAL GENERATION DEVICE AND RELATED METHODS,Eagan  MN,MN,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110308574%22.PGNR.&OS=DN/20110308574&RS=DN/20110308574,valid,H01L 31/0422 20130101; H01L 31/045 20130101; Y02E 10/50 20130101,H01L,Y02E,
pat0641,0,2011,Solar Mounting/Rack,System and method for mounting photovoltaic modules,Athens  OH,OH,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120266944%22.PGNR.&OS=DN/20120266944&RS=DN/20120266944,no CPC,,,,
pat0642,0,2011,Solar Mounting/Rack,PHOTOVOLTAIC MODULE GROUND MOUNT,Mendham  NJ,NJ,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120036717%22.PGNR.&OS=DN/20120036717&RS=DN/20120036717,valid,F24J 2/5232 20130101; F24J 2/5264 20130101; F24J 2002/5277 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,Y02E,H01L
pat0643,0,2011,Solar Mounting/Rack,ROOFTOP SYSTEM WITH INTEGRATED PHOTOVOLTAIC MODULES AND METHOD FOR CONSTRUCTING THE SAME ,Tossicia  IT,,Italy,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120174504%22.PGNR.&OS=DN/20120174504&RS=DN/20120174504,valid,H01L 31/0424 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101,H01L,Y02B,
pat0644,0,2011,Solar Mounting/Rack,SYSTEM AND METHOD FOR FRAMELESS LAMINATED SOLAR PANELS,,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=65&f=G&l=50&d=PG01&s1=mounting.CLM.&s2=photovoltaic.CLM.&co1=AND&p=2&OS=ACLM/mounting+AND+ACLM/photovoltaic&RS=ACLM/mounting+AND+ACLM/photovoltaic,valid,E04F 13/0805 20130101; E04F 13/083 20130101; E04F 13/142 20130101; F24J 2/5245 20130101; Y02B 10/20 20130101,E04F,F24J,Y02B
pat0645,0,2011,Solar Mounting/Rack,Roofing Product with Integrated Photovoltaic Elements and Flashing System,,,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120210660%22.PGNR.&OS=DN/20120210660&RS=DN/20120210660,no CPC,,,,
pat0646,0,2011,Solar Mounting/Rack,ASSEMBLIES FOR CONSTRUCTING SOLAR PANEL MOUNTING SYSTEMS,Mascoutah  IL,IL,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120107043%22.PGNR.&OS=DN/20120107043&RS=DN/20120107043,valid,F16B 7/0453 20130101; F16B 7/187 20130101; F24J 2/5203 20130101; F24J 2/5245 20130101; Y02E 10/50 20130101,F24J,F16B,F24J
pat0647,0,2012,Solar Mounting/Rack,TERRESTRIAL SOLAR TRACKING PHOTOVOLTAIC ARRAY WITH CHAIN DRIVE,Rockaway  NJ,NJ,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120160991%22.PGNR.&OS=DN/20120160991&RS=DN/20120160991,valid,F24J 2/08 20130101; F24J 2/541 20130101; F24J 2/5424 20130101; F24J 2002/5462 20130101; F24J 2002/5468 20130101; F24J 2002/5493 20130101; H01L 31/0422 20130101; H01L 31/0522 20130101; Y02E 10/47 20130101; Y02E 10/52 20130101,F24J,Y02E,H01L
pat0648,0,2012,Solar Mounting/Rack,Pivot-Fit Frame  System and Method for Photovoltaic Arrays ,San Rafael  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120298817%22.PGNR.&OS=DN/20120298817&RS=DN/20120298817,no CPC,,,,
pat0649,0,2012,Solar Mounting/Rack,Trapezoidal rib mounting bracket,Colorado Springs  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120267490%22.PGNR.&OS=DN/20120267490&RS=DN/20120267490,valid,F24J 2/5249 20130101; F24J 2/5258 20130101,F24J,,
pat0650,0,2012,Solar Mounting/Rack,Roof mounted photovoltaic system with accessible panel electronics,Grass Valley  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120240490%22.PGNR.&OS=DN/20120240490&RS=DN/20120240490,valid,H01L 31/0482 20130101; Y02B 10/12 20130101,H01L,Y02B,
pat0651,0,2012,Solar Mounting/Rack,Mounting System for Photovoltaic Panels,Jacksonville  FL,FL,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120199181%22.PGNR.&OS=DN/20120199181&RS=DN/20120199181,valid,F24J 2/5205 20130101; F24J 2/5211 20130101; F24J 2/5245 20130101; F24J 2/5254 20130101; F24J 2/5258 20130101; F24J 2/5264 20130101; F24J 2002/4658 20130101; F24J 2002/529 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,Y02E,H01L
pat0652,0,2012,Solar Mounting/Rack,Photovoltaic Mounting System with Locking Connectors  Adjustable Rail Height and Hinge Lock ,,,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120222273%22.PGNR.&OS=DN/20120222273&RS=DN/20120222273,valid,F16B 2/185 20130101; F16B 5/0032 20130101; F16B 5/0635 20130101; F16B 5/0685 20130101; F16B 7/0493 20130101; F16B 7/182 20130101; F24J 2/5205 20130101; F24J 2/5207 20130101; F24J 2/5211 20130101; F24J 2/5254 20130101; F24J 2/5258 20130101; F24J 2/526 20130101; F24J 2/5264 20130101; F24J 2002/4665 20130101; F24J 2002/4669 20130101; F24J 2002/5226 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02E 10/47 20130101,F24J,F16B,H01L
pat0653,0,2012,Solar Mounting/Rack,Photovoltaic module and module arrays,,,,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120261364%22.PGNR.&OS=DN/20120261364&RS=DN/20120261364,valid,F24J 2/4638 20130101; F24J 2/5211 20130101; F24J 2/5239 20130101; F24J 2/5252 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,Y02E,H01L
pat0654,0,2012,Solar Mounting/Rack,System and method for mounting photovoltaic panels,Nederland  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120273032%22.PGNR.&OS=DN/20120273032&RS=DN/20120273032,valid,F24J 2/5205 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,Y02E,F24J,Y02E
pat0655,0,2012,Solar Mounting/Rack,Solar Panel Racking System with Integrated Grounding Bar Rail,Suffern  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120211252%22.PGNR.&OS=DN/20120211252&RS=DN/20120211252,valid,H01L 31/042 20130101; H01L 31/0422 20130101; H01R 4/64 20130101; H01R 4/66 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101,H01R,H01L,Y02B
pat0656,0,2009,Solar Mounting/Rack,Solar Module with a Frame for Mounting a Solar Panel,Warrenville  IL,IL,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090194098%22.PGNR.&OS=DN/20090194098&RS=DN/20090194098,valid,F24J 2/464 20130101; F24J 2/5205 20130101; F24J 2/5211 20130101; H01L 31/0422 20130101; H01L 31/048 20130101; H01L 31/0482 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,H01L,F24J
pat0657,0,2010,Solar Mounting/Rack,SOLAR PANEL SYSTEMS AND METHODS OF USE,Upper Montclair  NJ,NJ,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110108089%22.PGNR.&OS=DN/20110108089&RS=DN/20110108089,valid,F24J 2/045 20130101; F24J 2/268 20130101; F24J 2/541 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; H01L 31/058 20130101; Y02B 10/20 20130101; Y02E 10/44 20130101; Y02E 10/47 20130101,F24J,H01L,F24J
pat0658,0,2010,Solar Mounting/Rack,MOUNTING SYSTEM FOR SOLAR PANELS  BEARING MEMBER FOR SAME AND ASSOCIATED METHODS,Hamburg,,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110023390%22.PGNR.&OS=DN/20110023390&RS=DN/20110023390,valid,F24J 2/4636 20130101; F24J 2/5203 20130101; F24J 2/5241 20130101; F24J 2/5245 20130101; F24J 2/526 20130101; F24J 2002/4676 20130101; F24J 2002/5294 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101,F24J,Y02E,Y02B
pat0659,0,2011,Solar Mounting/Rack,SUPPORT DEVICE FOR MOUNTING A SOLAR PANEL AND MOUNTING SYSTEM INCORPORATING SAME ,Hamburg,,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120036799%22.PGNR.&OS=DN/20120036799&RS=DN/20120036799,valid,F24J 2/523 20130101; F24J 2/5241 20130101; F24J 2002/5279 20130101; F24J 2002/5292 20130101; F24J 2002/5294 20130101; Y02B 10/20 20130101,F24J,Y02B,
pat0660,0,2012,Solar Mounting/Rack,Shingle with Photovoltaic Elements and Array of Same Laid Up on a Roof ,Valley Forge  PA,PA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120174505%22.PGNR.&OS=DN/20120174505&RS=DN/20120174505,valid,E04D 1/26 20130101; E04D 2001/005 20130101; H01L 31/0483 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/50 20130101,E04D,Y02B,E04D
pat0661,0,2010,Solar Mounting/Rack,SYSTEM AND METHOD FOR MOUNTING PHOTOVOLTAIC PANELS,Boulder  CA,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100229367%22.PGNR.&OS=DN/20100229367&RS=DN/20100229367,valid,F24J 2/5205 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,Y02E,F24J,Y02E
pat0662,0,2011,Solar Mounting/Rack,Junction Cover for Photovoltaic Panel Modules,Boulder  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120006386%22.PGNR.&OS=DN/20120006386&RS=DN/20120006386,valid,H01L 31/0482 20130101; H01L 31/0485 20130101; H01L 31/05 20130101,H01L,,
pat0663,0,2012,Solar Mounting/Rack,Mounting Assembly for Supporting a Solar Panel  and Method of Employing Same,Philadelphia  PA,PA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120186632%22.PGNR.&OS=DN/20120186632&RS=DN/20120186632,no CPC,,,,
pat0664,0,2009,Solar Mounting/Rack,Solar power unit,Montebello  VA,VA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=269&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=6&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic,no CPC,,,,
pat0665,0,2011,Solar Mounting/Rack,Combination mounting and grounding clip,Lafayette  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120097816%22.PGNR.&OS=DN/20120097816&RS=DN/20120097816,valid,F16B 7/187 20130101; F24J 2/00 20130101; F24J 2/5254 20130101,F24J,F16B,
pat0666,0,2011,Solar Mounting/Rack,SOLAR PANEL MOUNTING BRACKET AND SOLAR PANEL MOUNTING SYSTEM,Huntersville  NC,NC,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110253190%22.PGNR.&OS=DN/20110253190&RS=DN/20110253190,valid,F16B 2/065 20130101; F16B 9/023 20130101; F24J 2/5254 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02E 10/50 20130101,F24J,F16B,H01L
pat0667,0,2011,Solar Mounting/Rack,SOLAR PANEL MOUNTING ASSEMBLY WITH LOCKING CAP,Huntersville  NC,NC,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110260027%22.PGNR.&OS=DN/20110260027&RS=DN/20110260027,valid,F24J 2/5207 20130101; F24J 2/5256 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101,F24J,H01L,
pat0668,0,2011,Solar Mounting/Rack,Mounting assembly for a solar panel and method for mounting thereof,Dongguan,,China,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120266956%22.PGNR.&OS=DN/20120266956&RS=DN/20120266956,valid,Y02E 10/50 20130101; H01L 31/0422 20130101,Y02E,H01L,
pat0669,0,2010,Solar Mounting/Rack,DIRECT MOUNTED PHOTOVOLTAIC DEVICE WITH IMPROVED ADHESION AND METHOD THEREOF,Midland  MI,USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110094570%22.PGNR.&OS=DN/20110094570&RS=DN/20110094570,valid,H01L 31/0483 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101,Y02E,H01L,Y02B
pat0670,0,2011,Solar Mounting/Rack,THERMAL DEVICE AND PHOTOVOLTAIC MODULE HAVING THE SAME,Hong Kong,,China,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120000508%22.PGNR.&OS=DN/20120000508&RS=DN/20120000508,valid,F24J 2/4625 20130101; F24J 2002/4676 20130101; H01L 31/052 20130101; H01L 31/058 20130101; Y02E 10/50 20130101,F24J,H01L,F24J
pat0671,0,2011,Solar Mounting/Rack,MOUNT FOR PITCHED ROOF AND METHOD OF USE,Buffalo  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120102853%22.PGNR.&OS=DN/20120102853&RS=DN/20120102853,valid,F24J 2/5207 20130101; F24J 2/5245 20130101; F24J 2/5258 20130101; H01L 31/0482 20130101; Y02B 10/20 20130101,F24J,H01L,Y02B
pat0672,0,2010,Solar Mounting/Rack,BUILDING-INTEGRATED SOLAR-PANEL ROOF ELEMENT SYSTEMS,Wilmington  DE,DE,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110138710%22.PGNR.&OS=DN/20110138710&RS=DN/20110138710,valid,F24J 2/045 20130101; F24J 2/5228 20130101; F24J 2002/4692 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/44 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,Y02E,F24J,Y02E
pat0673,0,2011,Solar Mounting/Rack,SOLAR PANEL MOUNTING STRUCTURE ,FUKUOKA,,Japan,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120198779%22.PGNR.&OS=DN/20120198779&RS=DN/20120198779,no CPC,,,,
