"PatId"	"Yeartxt"	"OrigTechArea"	"city"	"state"	"state"	"country"	"topicId"	"ourTechArea"	"origCPC1"	"origCPC2"	"origCPC3"	"ourCPCnum1"	"ourCPCnum2"	"ourCPCnum3"	"GeoCode"	"Year"	"TopicId-Id"	"count1"	"Patnum"
"pat0213"	"yr2012"	"Solar Mounting/Rack"	"Albuquerque  NM"	"NM"	"NM"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"NM"	2012	"topic-14"	1	"num-8128044"
"pat0485"	"yr2011"	"Solar Inverter"	"Austin  TX"	"TX"	"TX"	"USA"	8	"Solar Inverter"	"H01L"	"Y02E"		"H01L"	"Y02E"	"Y02B"	"TX"	2011	"topic-08"	1	"num-12/609 742"
"pat0664"	"yr2012"	"Solar Mounting/Rack"	"Hamburg"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02B"		"F24J"	"Y02E"	"H01L"	"germany"	2012	"topic-14"	1	"num-13/076 936"
"pat0721"	"yr2012"	"Solar Mounting/Rack"	"Rangsdorf"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"			"F24J"	"Y02E"	"H01L"	"germany"	2012	"topic-14"	1	"num-13/199 547"
"pat0198"	"yr2011"	"Solar Inverter"	"Schenectady  NY"	"NY"	"NY"	"USA"	6	"Solar Inverter"	"H02M"	"Y02E"	"H02J"	"H02J"	"Y02E"	"H02M"	"NY"	2011	"topic-06"	1	"num-8085564"
"pat0847"	"yr2012"	"Solar Mounting/Rack"	"Osaka"	"N/A"	"N/A"	"Japan"	4	"Solar Mounting/Rack"				"Y02B"	"H01L"	"Y02E"	"jp"	2012	"topic-04"	1	"num-13/578 604"
"pat0134"	"yr2011"	"Solar Inverter"	"Sunnyvale  CA"	"CA"	"CA"	"USA"	0	"Solar Inverter"	"Y02E"	"H01L"	"H02M"	"H02M"	"Y02E"	"H02J"	"Bay_Area"	2011	"topic-00"	1	"num-7884500"
"pat0724"	"yr2011"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	6	"Solar Inverter"	"Y02E"	"H01L"	"H02J"	"H02J"	"Y02E"	"H02M"	"germany"	2011	"topic-06"	1	"num-13/204 957"
"pat0742"	"yr2012"	"Solar Monitoring"	"Cambridge  GB"	"N/A"	"N/A"	"Great Britain"	3	"Solar Monitoring"	"G08C"	"H04Q"	"H04B"	"H02J"	"Y02E"	"Y02B"	"europe"	2012	"topic-03"	1	"num-13/244 222"
"pat0380"	"yr2008"	"Solar Inverter"	"Colorado Springs  CO"	"CO"	"CO"	"USA"	8	"Solar Inverter"	"H02M"	"Y02E"	"H01L"	"H01L"	"Y02E"	"Y02B"	"CO"	2008	"topic-08"	1	"num-12/121 578"
"pat0250"	"yr2012"	"Solar Mounting/Rack"	"Boston  MA"	"MA"	"MA"	"USA"	13	"Solar Mounting/Rack"	"Y02B"	"H01L"		"H01L"	"Y02E"	"F24J"	"MA"	2012	"topic-13"	1	"num-8201382"
"pat0369"	"yr2009"	"Solar Monitoring"	"Alice Springs"	"N/A"	"N/A"	"Australia"	3	"Solar Monitoring"	"Y04S"	"Y02B"	"H02J"	"H02J"	"Y02E"	"Y02B"	"oceana"	2009	"topic-03"	1	"num-11/997 686"
"pat0495"	"yr2010"	"Solar Inverter"	"Petaluma  CA"	"CA"	"CA"	"USA"	8	"Solar Inverter"	"Y02E"	"H01L"		"H01L"	"Y02E"	"Y02B"	"Other_CA"	2010	"topic-08"	1	"num-12/657 069"
"pat0545"	"yr2010"	"Solar Inverter"	"Dresden"	"N/A"	"N/A"	"Germany"	6	"Solar Inverter"	"Y02E"	"H02J"		"H02J"	"Y02E"	"H02M"	"germany"	2010	"topic-06"	1	"num-12/818 305"
"pat0642"	"yr2011"	"Solar Monitoring"	"Dhahran"	"N/A"	"N/A"	"Saudi Arabia"	5	"Solar Monitoring"				"Y04S"	"G06Q"	"Y02E"	"middle_east"	2011	"topic-05"	1	"num-13/033 434"
"pat0568"	"yr2012"	"Solar Monitoring"	"Portland  TN"	"TN"	"TN"	"USA"	5	"Solar Monitoring"	"G01R"	"G01D"	"H01L"	"Y04S"	"G06Q"	"Y02E"	"TN"	2012	"topic-05"	1	"num-12/871 234"
"pat0389"	"yr2009"	"Solar Inverter"	"Osaka"	"N/A"	"N/A"	"Japan"	11	"Solar Inverter"	"Y02E"	"Y02B"	"H02J"	"Y02E"	"H02J"	"G05F"	"jp"	2009	"topic-11"	1	"num-12/162 187"
"pat0188"	"yr2011"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"Y02E"	"H02J"		"H02M"	"Y02E"	"H02J"	"germany"	2011	"topic-00"	1	"num-8053930"
"pat0041"	"yr2008"	"Solar Mounting/Rack"	"Billerica  MA"	"MA"	"MA"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"MA"	2008	"topic-14"	1	"num-7435897"
"pat0139"	"yr2011"	"Solar Mounting/Rack"	"Vaughn"	"N/A"	"N/A"	"Canada"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"canada"	2011	"topic-02"	1	"num-7896000"
"pat0788"	"yr2012"	"Solar Mounting/Rack"	"Dongguan"	"N/A"	"N/A"	"China"	14	"Solar Mounting/Rack"	"Y02E"	"H01L"		"F24J"	"Y02E"	"H01L"	"asia"	2012	"topic-14"	1	"num-13/377 336"
"pat0314"	"yr2012"	"Solar Inverter"	"Madrid"	"N/A"	"N/A"	"Spain"	11	"Solar Inverter"	"Y02E"	"H02J"		"Y02E"	"H02J"	"G05F"	"europe"	2012	"topic-11"	1	"num-8334617"
"pat0076"	"yr2010"	"Solar Monitoring"	"Cold Spring  NY"	"NY"	"NY"	"USA"	5	"Solar Monitoring"	"G01D"	"G06Q"	"H04W"	"Y04S"	"G06Q"	"Y02E"	"NY"	2010	"topic-05"	1	"num-7706990"
"pat0694"	"yr2012"	"Solar Mounting/Rack"	"Richboro  PA"	"PA"	"PA"	"USA"	12	"Solar Mounting/Rack"				"Y02E"	"H01L"	"F24J"	"PA"	2012	"topic-12"	1	"num-13/135 942"
"pat0137"	"yr2011"	"Solar Monitoring"	"Schenectady  NY"	"NY"	"NY"	"USA"	3	"Solar Monitoring"	"Y02E"	"H02J"		"H02J"	"Y02E"	"Y02B"	"NY"	2011	"topic-03"	1	"num-7890217"
"pat0691"	"yr2012"	"Solar Mounting/Rack"	"San Jose  CA"	"CA"	"CA"	"USA"	13	"Solar Mounting/Rack"	"Y02E"	"H01L"		"H01L"	"Y02E"	"F24J"	"Bay_Area"	2012	"topic-13"	1	"num-13/128 211"
"pat0477"	"yr2010"	"Solar Mounting/Rack"	"Westford  MA"	"MA"	"MA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"MA"	2010	"topic-02"	1	"num-12/592 751"
"pat0470"	"yr2010"	"Solar Inverter"	"Schenectady  NY"	"NY"	"NY"	"USA"	6	"Solar Inverter"	"Y02E"	"H02J"	"Y02E"	"H02J"	"Y02E"	"H02M"	"NY"	2010	"topic-06"	1	"num-12/565 004"
"pat0588"	"yr2011"	"Solar Monitoring"	"Warrenville  IL"	"IL"	"IL"	"USA"	13	"Solar Mounting/Rack"	"G01R"			"H01L"	"Y02E"	"F24J"	"IL"	2011	"topic-13"	1	"num-12/908 953"
"pat0206"	"yr2012"	"Solar Inverter"	"Boston  MA"	"MA"	"MA"	"USA"	11	"Solar Inverter"	"H01L"	"H02J"	"H01L"	"Y02E"	"H02J"	"G05F"	"MA"	2012	"topic-11"	1	"num-8106537"
"pat0450"	"yr2010"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"Y02B"	"H02M"		"H02M"	"Y02E"	"H02J"	"germany"	2010	"topic-00"	1	"num-12/498 478"
"pat0049"	"yr2009"	"Site Assessment"	"Boulder  CO"	"CO"	"CO"	"USA"	1	"Site Assessment"	"F24J"	"G06F"	"Y02E"	"G01W"	"G06Q"	"G01R"	"CO"	2009	"topic-01"	1	"num-7500391"
"pat0422"	"yr2010"	"Solar Monitoring"	"San Jose  CA"	"CA"	"CA"	"USA"	7	"Solar Inverter"	"H01L"	"Y02B"	"Y02E"	"Y02E"	"H02J"	"H01L"	"Bay_Area"	2010	"topic-07"	1	"num-12/371 315"
"pat0145"	"yr2011"	"Solar Mounting/Rack"	"Schenectady  NY"	"NY"	"NY"	"USA"	5	"Solar Monitoring"	"G05B"	"Y02E"	"G06F"	"Y04S"	"G06Q"	"Y02E"	"NY"	2011	"topic-05"	1	"num-7908348"
"pat0486"	"yr2011"	"Solar Mounting/Rack"	"Schenectady  NY"	"NY"	"NY"	"USA"	13	"Solar Mounting/Rack"	"Y02E"	"F24J"	"H01L"	"H01L"	"Y02E"	"F24J"	"NY"	2011	"topic-13"	1	"num-12/612 170"
